Gesture R,"[1.8004397, -0.82360536, 14.346057, 7.7667904, 5.497087, -1.4939818, -8.2169, 12.11466, 4.405331, 6.579266]","[8.916007, -0.39264908, 20.829556, 11.434708, -1.5514427, -1.8962077, 15.370775, 6.4068837, -0.24899697, 22.850262]","[0.6607997, 3.1986535, 2.3750482, 10.994174, -0.076614454, -2.5570073, 17.592594, -6.1100025, 4.1659107, 12.5264635]",,,,,,
Gesture R,"[1.4077905, 0.6991069, 13.302185, 6.1004257, 6.4739213, -7.536947, 12.545617, 9.452309, 8.772355, 5.104438]","[8.101978, 0.2777274, 24.890121, 9.835381, -2.0111294, -1.9728222, 22.457611, -0.22984336, 5.6886234, 17.439365]","[-0.019153614, 2.2984335, 13.350069, 13.072341, -3.7828386, 1.6472107, 9.883265, -6.2249246, 11.597513, 10.04607]",,,,,,
Gesture R,"[1.0342951, -0.50757074, 9.260772, 6.6175733, 6.83784, -12.133814, 16.46253, 7.029376, 14.049175, 2.6144683]","[8.7532015, -0.545878, 27.35136, 11.022904, -5.439626, -0.62249243, 19.488802, -2.5474305, 9.797073, 15.073894]","[0.22984336, 2.0973208, 3.7924154, 10.448297, -6.2249246, 8.034941, 6.694188, -2.3654714, 12.698846, 8.312668]",,,,,,
Gesture R,"[0.8619126, 2.2888567, 12.670115, 9.222465, 4.4723687, -12.258312, 20.69548, 5.0661306, 8.676587]","[5.6790466, 1.7525556, 27.744009, 5.0374002, -3.371036, -1.7238252, 16.127342, -7.335834, 24.315512]","[1.0821792, 2.882619, 15.370775, 12.162544, -8.236053, 9.394848, 3.169923, -3.1124623, 19.038692]Gesture R","[0.48841715, 0.16280572, 0.11492168, 3.3135753, 9.212888, -22.773647, 12.804191, 9.155427, 6.8186865]","[8.647857, 7.4603324, 1.5705963, 21.155167, -2.1930888, 9.184157, 0.842759, 2.7868507, 15.140931]","[3.6008794, 3.8498764, -1.8100165, 16.01242, -0.9576807, 25.57965, -4.8937483, 16.318878, 8.389283]",,,
Gesture R,"[0.6799533, -0.90979666, 7.651869, 9.337387, -18.47366, 17.324444, 6.205771, 8.465898]","[4.951209, 0.39264908, 22.821531, -3.122039, -5.3438582, 14.010868, -5.813122, 22.34269]","[2.0685902, -0.038307227, 7.4986396, -1.0151415, 7.240066, 0.7757214, -0.7661445, 16.941372]",,,,,,
Gesture R,"[1.2449849, -2.8060043, 14.834474, 8.025364, -5.315128, 4.951209, 4.1371803, 12.440272, 9.481039]","[6.349423, -1.934515, 33.777397, 2.0015526, -7.9870567, 27.121517, -4.7022123, 11.712435, 14.211981]","[-0.047884032, 2.4708161, 12.516887, 5.90889, 0.93852705, 20.580557, -5.889736, 20.714634, 13.67568]",,,,,,
Gesture R,"[-1.3503298, 3.2273839, 11.731588, 7.469909, -10.43872, 15.1696615, 4.098873, 10.563218]","[1.6950948, 5.209783, 22.811954, -0.8619126, -5.9567738, 21.432894, -6.646304, 18.847157]","[1.0342951, 4.7979803, 4.817134, 0.22026655, 6.8761473, 9.461885, -6.2345014, 26.882097]",,,,,,
Gesture R,"[-0.40222588, -4.060566, 13.2351465, 7.8146744, -3.9839516, 5.3821654, 5.8801594, 8.513782]","[4.405331, -0.23942018, 27.820623, -2.2218192, -4.0797195, 23.348255, -7.929596, 21.701044]","[0.41180268, 2.882619, 9.662998, 2.6719291, 1.6280571, 18.195932, -7.0964136, 28.174965]",,,,,,
Gesture R,"[-1.3120226, 6.540959, 9.80665, 7.1155677, -12.966996, 17.420212, 5.5162406, 5.8226986]","[0.10534488, 6.579266, 17.774553, -6.2728086, 0.08619126, 12.0093155, -6.9240313, 29.017725]","[0.9672575, 8.7053175, 11.980585, -2.5187001, 18.042704, -3.8786068, -1.7812861, 23.4536]",,,,,,
Gesture R,"[0.545878, 3.3039982, 14.997279, 8.169016, -1.8195933, -2.882619, 9.414001, 10.036493, 10.745177]","[4.903325, 1.4556746, 38.259342, 0.6512229, -10.228029, 23.127989, -2.825158, -2.2122424, 19.488802]","[-1.2258313, 1.8866309, 24.880545, 10.409989, -2.7102363, 25.512613, -5.650316, 11.21444, 9.854534]",,,,,,
Gesture R,"[1.3503298, -0.41180268, 19.55584, 9.050082, 0.62249243, -7.824251, 12.277467, 3.821146, 6.789956]","[6.799533, -0.2777274, 34.409466, 1.2641385, -7.192182, 19.747375, 3.3327289, -3.9935284, 22.323536]","[-0.6607997, 1.1204864, 15.255854, 9.097966, -6.4260373, 21.423317, -6.0621185, 4.673482, 21.461624]",,,,,,
Gesture R,"[2.1547816, -0.90021986, 9.423578, 7.4124484, -2.815581, 3.86903, 6.493075, 8.178593, -4.5202527]","[6.540959, -0.94810385, 28.730421, 2.327164, -9.299079, 26.66183, -2.920926, 1.5035586, 17.81286]","[-0.9864111, 2.3750482, 12.469003, 4.7405195, -1.2066777, 17.401058, -4.003105, 16.85518, 15.638926]",,,,,,
Gesture R,"[0.545878, 1.685518, 15.016433, 4.855441, -1.1875241, -14.5567465, 11.789049, 10.0269165, -2.7389667]","[5.3438582, 1.1492168, 28.06962, 0.7182605, -5.851429, 19.603724, 2.920926, -0.10534488, 19.785683]","[-0.095768064, 0.2777274, 9.940725, 5.085284, -2.882619, 24.49747, -4.5202527, 4.3287168, 17.611748]",,,,,,
Gesture R,"[1.1109096, 2.2505496, 12.785037, 6.6271505, -2.9592333, -5.793968, 10.28549, 8.983045, -4.185065]","[5.410896, -0.29688102, 28.136658, 2.0111294, -7.9391727, 23.922863, 2.6719291, 2.480393, 17.745823]","[0.095768064, 0.22026655, 8.887277, 5.6215854, -1.5993267, 26.192566, -2.183512, 7.603985, 12.919112]",,,,,,
Gesture R,"[0.62249243, 3.6966474, 7.019799, 9.500193, -6.694188, 15.916653, 4.912902, 9.375694]","[3.1794999, 5.995081, 24.430433, -0.6799533, -7.393295, 23.539791, -5.0182467, 15.26543]","[0.6799533, 5.755661, 7.1059904, 1.0726024, 3.0933087, 6.5984197, -4.280833, 18.272547]",,,,,,
Gesture R,"[-0.30645782, 9.720459, 5.9663506, 7.642292, -19.153614, 17.927782, 4.606444, 4.721366]","[-0.41180268, 17.266983, 11.492168, -5.497087, 1.2258313, 12.229582, -3.2944214, 14.671668]","[1.7621324, 5.353435, 11.070788, -6.799533, 15.95496, -6.847417, -3.9552212, 24.756046]",,,,,,
Gesture R,"[-0.11492168, 3.514688, 6.1866174, 5.66947, -18.521544, 20.283676, 3.3423057, 5.592855]","[3.2944214, 8.197746, 14.451402, -7.0485296, 0.7278373, 9.595961, -4.4915223, 26.048914]","[1.9249382, 6.435614, 12.152967, -2.1452048, 15.591042, -6.8761473, -1.4173675, 18.569427]",,,,,,
Gesture R,"[-1.2449849, 7.575254, 5.142745, 0.5554548, -10.831368, 11.932701, 4.6830587, 6.167464]","[-0.45968673, 28.682537, 6.3685765, -8.303091, 20.819979, 2.9496565, -6.349423, 30.846895]","[2.777274, 11.319786, 9.758766, -3.6296098, 21.978771, -8.0445175, 2.432509, 18.339584]",,,,,,
Gesture R,"[0.16280572, 4.596867, 7.3166804, 5.3725886, -17.391481, 15.255854, 4.5872903, 4.9799395]","[2.767697, 7.0964136, 7.7093296, -4.012682, 12.77546, 5.8801594, -6.253655, 27.169401]","[1.5227122, 4.5394063, 8.082825, -5.1523223, 27.35136, -6.14831, 1.6472107, 12.5743475]",,,,,,
Gesture R,"[-0.21068975, 4.5681367, 8.676587, 5.535394, -20.752941, 20.207062, 2.9592333, 5.7843914, 4.2042184]","[1.0821792, 5.2768207, 16.146496, -8.456321, 2.0685902, 12.698846, -5.4683566, 22.37142, 8.963891]","[-0.21068975, 5.094861, 14.240712, -5.985504, 21.969194, -4.185065, -2.6048915, 25.895685, 12.220005]",,,,,,
Gesture R,"[-1.2354081, 3.7445314, 15.02601, 8.073248, -6.0716953, 8.159439, 5.7365074, 10.505757, 2.633622]","[2.2026656, 4.1180267, 25.876532, -3.466804, -3.8019924, 24.191013, -3.1986535, 4.271256, 17.879898]","[-0.63206923, 4.8745947, 2.719813, -0.25857377, 2.0685902, 17.295713, -3.7349546, 15.524004, 9.80665]",,,,,,
Gesture R,"[-1.4556746, 13.024457, 6.205771, 5.21936, -14.097059, 22.639572, 2.1260512, 15.677233, 9.950302]","[-0.6799533, 16.002844, 12.373235, -6.751649, -2.0207062, 19.718645, -5.861006, 7.97748, 16.290148]","[2.9783869, 8.226477, 14.211981, -4.3382936, 11.137826, 2.8921957, -3.4763808, 17.180792, 8.360553]",,,,,,
Gesture R,"[-1.0151415, 15.95496, 8.523358, 5.0182467, -14.441825, 21.729774, 3.6391866, 1.2449849]","[-0.21068975, 21.030668, 9.730036, -6.5984197, 2.7964275, 13.924677, -6.4260373, 13.838486]","[2.6048915, 11.080365, 13.01488, -6.6654577, 19.364304, -4.31914, -2.078167, 25.723303]",,,,,,
Gesture R,"[0.45010993, 0.35434186, 13.962984, 10.46745, -2.6048915, 9.77792, 5.650316, 14.010868, 7.7667904]","[7.086837, -1.4173675, 35.587414, 0.21068975, -7.52737, 26.288334, -7.9870567, 11.798626, 12.306197]","[-0.81402856, -0.22026655, 22.572535, 6.2823853, -2.4708161, 17.51598, -6.943185, 21.001938, 9.624691]",,,,,,
Gesture R,"[1.13964, 8.561666, 14.748282, 6.885724, -17.420212, 23.415293, 5.6886234, 7.345411]","[1.532289, 6.789956, 15.1696615, -7.7572136, 2.1643584, 10.352529, -8.121132, 23.520638]","[0.22984336, 6.090849, 9.519346, -4.060566, 16.682798, -10.103531, 3.217807, 21.978771]",,,,,,
Gesture R,"[-0.41180268, 5.851429, 6.4260373, -1.7525556, -14.997279, 13.01488, 5.583278, 0.17238252]","[-0.59376204, 41.438843, 0.78529817, -6.7612257, 22.285229, 1.8483237, -1.2545617, 20.590134]","[3.5051112, 26.087221, 6.0142345, -3.217807, 28.30904, -1.1204864, 7.517793, 17.458519]",,,,,,
Gesture R,"[-2.135628, 12.98615, 8.350976, 3.3901896, -21.193474, 15.849615, 5.0182467, 3.6774938]","[-0.62249243, 38.517918, 5.5162406, -4.673482, 11.63582, 8.475474, -1.9728222, 21.14559]","[3.1028855, 19.728222, 5.0661306, -4.501099, 18.674774, -6.0142345, -1.1587936, 17.161638]",,,,,,
Gesture R,"[1.1300632, 0.7757214, 9.174581, 5.0278234, 0.58418524, -18.243816, 15.552734, 5.21936, 4.012682, 2.72939]","[3.763685, 4.4915223, 31.45981, 4.2904096, -5.6120086, 12.248735, 10.821792, 0.009576807, 12.708423, 15.035586]","[-0.6895301, 2.7581203, 13.484144, 4.261679, -2.7868507, 15.437813, -0.5554548, 1.7621324, 14.279019, 11.405977]",,,,,,
Gesture R,"[-1.1683705, 4.3861775, 9.797073, 7.374141, -2.8921957, 4.5202527, 7.335834, 5.755661, -0.45968673]","[1.3982137, 9.892841, 19.057846, -2.585738, -5.583278, 22.601265, -0.89064306, -0.06703765, 17.72667]","[1.5035586, 3.9073372, 4.5872903, 0.7086837, -2.2218192, 17.975666, -1.2258313, 9.969456, 14.757859]",,,,,,
Gesture R,"[-1.0534488, 5.535394, 8.360553, 8.303091, -4.0797195, -2.2505496, 10.515334, 4.7309427, 2.5570073]","[2.3463178, 7.603985, 18.598158, -0.4309563, -6.3781533, 23.166296, 3.7349546, 0.80445176, 16.577452]","[0.91937345, 5.707777, 7.4124484, -0.34476504, -1.8962077, 20.657173, -1.8100165, 4.501099, 15.485697]",,,,,,
Gesture R,"[0.7278373, 3.2561142, 4.807557, 7.73806, -5.1523223, -8.571242, 11.942278, 5.267244, -3.572149]","[2.231396, 12.449849, 17.353174, -0.019153614, -3.6487634, 18.674774, 4.156334, 1.5801731, 18.23424]","[2.2026656, 6.2345014, 9.701305, 0.22026655, -3.6966474, 18.732235, -1.340753, 4.453215, 14.250289]",,,,,,
Gesture R,"[-0.5554548, 9.509769, 8.418014, 6.742072, -7.2687964, 1.3311762, 8.954314, 5.717354, -1.4939818]","[-0.48841715, 13.64695, 16.117765, -0.49799395, -3.9743748, 22.170307, 2.3080103, 3.4093432, 17.496826]","[0.33518824, 6.8665705, 8.810662, -2.9400797, 0.31603462, 15.342045, -3.2465374, 5.592855, 13.761871]",,,,,,
Gesture R,"[-1.6663644, 2.327164, 6.1770406, 5.602432, -1.8291701, -6.349423, 10.400413, 5.66947, 6.6654577, 5.6886234]","[1.0726024, 10.0748005, 18.646044, 0.9576807, -2.8634653, 12.143391, 16.76899, 0.0, 3.9456444, 14.4130945]","[1.388637, 11.654974, 11.856087, -0.63206923, -1.9728222, 10.965444, 8.504205, -1.436521, 7.2783732, 9.059659]",,,,,,
Gesture R,"[-0.7374141, 1.982399, 8.312668, 6.2823853, -2.6144683, -5.5641246, 14.738706, 4.280833, 9.452309]","[0.7661445, 10.601525, 18.741812, -2.4612393, -4.644751, 19.249382, 9.107543, 0.35434186, 10.553641]","[1.5705963, 10.496181, 13.484144, -1.7812861, -2.5187001, 17.477673, 0.047884032, -0.4405331, 11.013328]",,,,,,
Gesture R,"[-1.4652514, 3.5529952, 4.453215, 7.680599, -14.681245, 13.982138, 3.5051112, 10.228029, 6.6271505]","[0.39264908, 11.712435, 17.621325, -5.9663506, -2.0015526, 21.38501, -3.371036, 11.626244, 15.792154]","[1.0630256, 8.781932, 14.853627, -1.3599066, 6.129156, 5.142745, -2.873042, 11.271901, 6.5218053]",,,,,,
Gesture R,"[-0.5363012, 5.2480903, 6.3206925, 9.77792, -6.5122285, 8.90643, 5.305551, 7.6614456, 6.157887]","[0.7565677, 12.152967, 20.2741, -1.4748282, -3.3327289, 23.127989, -2.8060043, 7.3071036, 19.278112]","[0.17238252, 7.8529816, 8.714894, -2.3654714, -0.12449849, 9.203311, -2.9400797, 11.099519, 5.793968]",,,,,,
Gesture R,"[0.05746084, -2.4612393, 9.308656, 8.255207, 0.20111294, -17.0946, 14.432248, 6.215348, 0.9672575]","[6.5218053, -0.93852705, 40.414124, 2.3463178, -6.1195793, 15.495274, 6.3206925, 1.7142484, 21.327549]","[-0.8619126, 1.541866, 23.788788, 6.646304, -4.548983, 18.684351, -5.046977, 2.480393, 10.611102]",,,,,,
Gesture R,"[-0.34476504, 8.159439, 6.991069, 7.1634517, -13.953407, 16.721106, 4.4723687, 4.2521024, 4.855441, 4.3766007, 6.033388, 7.728483, 9.959879, 11.923124, 10.371682, 7.038953, 5.21936, 5.0661306, 5.0757074, 4.175488, 2.078167, 1.5897499, 2.5378537]","[-0.90979666, 15.820885, 18.722658, -5.161899, -2.72939, 25.3115, -4.903325, -4.4723687, -3.5338416, -2.183512, -0.1340753, 2.1452048, 4.8362875, 8.561666, 12.105083, 15.68681, 19.689915, 23.702597, 26.345795, 27.32263, 26.077644, 23.4536, 20.369867]","[1.6663644, 2.9592333, 10.237606, -4.367024, 4.146757, 0.9576807, -4.855441, -2.9783869, 0.038307227, 0.51714754, 2.9975405, 5.851429, 8.513782, 10.323798, 11.434708, 17.06587, 19.814413, 17.535133, 15.725117, 15.562311, 14.077906, 11.674128, 7.2592196]",,,,,,
Gesture R,"[0.45010993, 0.79487497, 1.2545617, 1.1013328, 0.47884035, 0.1340753, 0.32561144, 0.30645782, 0.2873042, 0.37349546, -0.095768064, -0.38307226, 0.047884032, 0.1340753, -0.12449849, -0.076614454, -0.31603462, -1.6759412, -1.9919758, -0.25857377, 2.1452048, 4.8745947, 6.5984197, 13.101071, 14.259866, 13.800179, 8.274361, 5.66947, 8.504205, 10.534488, 8.360553, 5.6790466, 5.602432, 6.5984197, 7.9391727, 9.136273, 9.605537, 8.858546, 8.159439, 7.4028716, 6.042965, 4.807557, 3.3901896, 1.5801731, 0.641646, -0.22984336, -2.2601264, -4.5202527, -6.8186865, -10.362105, -14.403518, -17.00841, -16.682798, -16.25184, -13.867216, -9.586384, -4.7500963, -0.47884035, 5.707777, 10.91756, 14.662091, 16.51999, 15.773001, 13.781025, 10.46745, 7.9870567, 6.3302693, 5.315128, 5.0757074, 4.223372, 4.050989, 4.156334, 4.232949, 5.3821654, 7.6614456, 9.404425, 9.3182335, 9.643845, 8.90643, 8.341399, 7.833828, 5.9759274, 2.2697031, 1.2449849, 1.8579005, 1.0247183]","[7.393295, 7.28795, 7.1730285, 6.8569937, 6.4164605, 5.9280434, 5.410896, 4.6351743, 3.6583402, 2.767697, 1.9728222, 1.2162545, 0.6895301, 0.2777274, 0.1340753, 0.05746084, 0.2777274, 0.59376204, 0.9864111, 3.1603463, 8.418014, 14.5088625, 22.955606, 34.54354, 43.200977, 45.844173, 42.061337, 34.735077, 28.739998, 24.669855, 18.789696, 12.152967, 6.981492, 3.3901896, 1.6184803, 0.81402856, -0.1340753, -1.9153614, -3.6104562, -4.596867, -5.353435, -5.793968, -6.2632318, -6.4547677, -6.2249246, -5.861006, -5.3821654, -4.501099, -3.1316159, -1.2641385, 0.2873042, 3.2273839, 8.848969, 14.058752, 16.596605, 19.40261, 22.869415, 24.46874, 24.621971, 23.760057, 21.806389, 19.038692, 14.930242, 10.668563, 6.588843, 3.0550013, 0.6703765, -0.90021986, -1.733402, -1.8195933, -1.7429788, -1.5610195, -1.7046716, -0.842759, 0.22026655, 0.81402856, 1.5801731, 4.1659107, 7.383718, 11.3964, 16.481684, 20.456059, 22.67788, 24.305935, 24.708162, 22.601265]","[0.20111294, -0.89064306, -1.5035586, -1.733402, -2.2026656, -2.2984335, -1.2545617, -0.6607997, -0.7278373, -0.60333884, 0.45010993, 1.3024458, 1.8195933, 1.1971009, 1.0151415, 0.61291564, 1.2162545, 0.6512229, 2.4420857, 4.55856, 4.3861775, 3.5817258, 6.2823853, 17.219099, 15.552734, 17.678785, 18.607735, 16.701952, 9.624691, 7.1347213, 10.055647, 12.861651, 12.583924, 9.3182335, 4.9703627, 1.0726024, -0.63206923, -1.685518, -1.3120226, -2.0398598, -3.620033, -4.4436383, -4.1276035, -3.5817258, -2.5953147, -1.7238252, -0.91937345, -0.5267244, 0.7469909, 5.315128, 10.218452, 12.373235, 13.67568, 16.098612, 16.577452, 15.562311, 15.964537, 14.068329, 12.258312, 8.647857, 4.654328, 0.8523358, -0.93852705, -1.4077905, -1.5993267, -0.8810662, -0.9768343, -0.5650316, -0.81402856, -1.982399, -1.8866309, -2.1452048, -0.94810385, -1.3694834, -2.9783869, -2.231396, 1.2641385, 7.967903, 11.128249, 14.12579, 15.773001, 18.626888, 21.5957, 19.948488, 16.242264, 12.631808]",,,,,,
Gesture R,"[0.20111294, 0.22026655, -0.009576807, -0.06703765, 0.842759, 1.4269443, 1.1587936, 0.641646, 1.2066777, 1.541866, 1.340753, 1.3982137, 1.6567876, 1.8100165, 1.532289, 1.2737153, 1.1013328, 0.8810662, 0.78529817, 0.6703765, 0.6991069, 1.5801731, 2.2122424, 1.5035586, 0.90021986, 1.8579005, 2.087744, 1.8674773, 1.5227122, 0.641646, -0.095768064, -1.0726024, -1.0055647, -0.2777274, 0.0, -0.36391866, -1.9249382, -2.8538885, -2.5953147, -3.4380736, -1.0630256, 3.3135753, 0.8714894, -7.699753, -12.258312, -8.00621, -2.2409728, 1.0247183, 0.5650316, -1.8770541, -5.410896, -7.249643, -2.72939, 3.2369606, 6.3685765, 7.7667904, 8.695741, 9.251195, 8.063671, 6.6175733, 7.2209125, 8.264784, 6.483498, 3.1794999, 0.62249243, -0.16280572, -0.94810385, -4.3766007, -9.356541, -14.60463, -20.293253, -27.38009, -28.969841, -24.957159, -22.572535, -21.097706, -16.500837, -7.1155677, 1.8195933, 11.798626, -9.682152]","[9.691729, 9.835381, 10.04607, 10.113108, 9.988609, 9.969456, 9.739613, 9.672575, 9.471462, 9.021352, 8.963891, 8.963891, 9.097966, 9.069236, 9.509769, 10.381259, 11.549629, 12.98615, 14.250289, 14.891934, 14.211981, 12.698846, 11.109096, 9.097966, 6.5026517, 3.6487634, 0.5363012, -2.8921957, -5.9759274, -7.8912888, -8.944737, -8.714894, -7.536947, -6.1100025, -4.6351743, -3.323152, -1.4939818, 1.8195933, 6.1004257, 11.559206, 18.128895, 24.669855, 30.281862, 34.447773, 37.905003, 37.18674, 35.02238, 31.344889, 27.064056, 22.562958, 19.82399, 16.22311, 11.243171, 5.9759274, 2.6719291, 1.0342951, -0.7469909, -3.0933087, -5.7843914, -8.66701, -10.716447, -10.860099, -10.812215, -10.218452, -9.356541, -8.169016, -6.9144545, -5.861006, -3.667917, -1.13964, 2.633622, 7.1155677, 11.731588, 15.792154, 19.16319, 20.60929, 21.260511, 21.212627, 19.948488, -5.5641246, 17.736246]","[1.3982137, 1.541866, 2.5091233, 3.572149, 3.466804, 2.1452048, 2.0015526, 1.4269443, 2.384625, 3.1794999, 1.9153614, 0.6799533, 0.2777274, 0.7374141, 0.7278373, 0.6703765, 0.2777274, 0.9672575, 1.2258313, 0.5363012, 1.9440918, 3.7062242, 4.232949, 3.2465374, 1.4939818, -0.7757214, -2.585738, -2.9400797, -2.9783869, -3.964798, -4.156334, -5.363012, -3.6391866, -0.5650316, 1.1013328, 2.5378537, 4.2904096, 4.8841715, 6.895301, 10.764331, 16.931795, 18.282124, 18.770542, 16.922218, 15.064317, 15.859192, 17.535133, 18.119318, 15.71554, 13.292608, 11.741165, 14.891934, 20.101717, 19.64203, 13.64695, 8.1881695, 3.9264908, 6.4164605, 9.241618, 7.422025, 0.4213795, -5.0757074, -4.2904096, -2.882619, -2.0685902, -2.183512, -2.6527755, -0.23942018, 0.4213795, -2.7964275, -4.8937483, 0.076614454, 3.9743748, 4.5394063, 8.111555, 11.128249, 12.038046, 12.938266, 13.666103, -2.0590134, 13.177686]",,,,,,
Gesture R,"[1.6759412, 0.6799533, 1.0726024, 4.9224787, 2.078167, -19.670761, 14.60463, 6.943185, -7.6135616]","[2.9975405, 2.5570073, 29.8126, 1.685518, -5.659893, 12.756307, 10.649409, -3.3518825, 18.684351]","[-2.135628, 3.3901896, 14.030022, 7.393295, -2.873042, 5.554548, 8.7532015, -1.484405, 14.192827]",,,,,,
Gesture R,"[-1.8387469, -3.2465374, 1.9632454, 3.2561142, 4.271256, 6.301539, 6.7229185, 5.6407394, 6.742072, 8.2169, 8.073248, 6.588843, 5.449203, 4.7788267, 3.4955344, 1.0342951, -0.7278373, -1.2449849, -1.934515, -4.357447, -9.337387, -11.836933, -12.066776, -14.326903, -19.28769, -21.768082, -19.124884, -15.600618, -12.842498, -7.6135616, -1.6472107, 2.9400797, 8.0924015, 14.528016, 17.496826, 14.891934, 11.501745, 12.689269, 16.146496, 16.51999, 13.9151, 10.228029, 7.575254, 5.506664, 4.6830587, 4.0318356, 3.8402996, 2.3750482, -0.019153614, -1.0726024, -0.9768343, -3.2561142, -11.137826, -17.927782, -14.748282, -7.431602, -2.528277, -2.1260512]","[11.386824, 16.452953, 6.933608, 5.2863975, 4.146757, 3.0550013, 1.9632454, 1.0821792, -0.05746084, -0.79487497, -1.3599066, -1.8004397, -2.183512, -2.3080103, -2.2122424, -2.0015526, -1.5035586, -1.2354081, -0.79487497, 0.0, 1.283292, 2.9113493, 4.5681367, 7.8912888, 11.81778, 15.2367, 17.286137, 19.10573, 20.752941, 20.580557, 18.952501, 17.30529, 15.380352, 12.545617, 8.973468, 5.5162406, 3.3039982, 1.2641385, -0.5554548, -1.8962077, -2.3175871, -2.2697031, -1.6759412, -0.33518824, 1.4748282, 3.0933087, 4.510676, 5.554548, 6.943185, 8.973468, 11.511322, 14.432248, 17.295713, 20.590134, 22.658726, 22.591688, 20.743364, 18.128895]","[4.5681367, 8.121132, 3.6487634, 2.873042, 3.6870706, 5.5737014, 4.4819455, 2.9592333, 0.047884032, -1.541866, -1.388637, -1.9440918, -2.815581, -3.5242648, -3.371036, -3.074155, -3.4476504, -3.1794999, -1.8962077, -1.3599066, -1.3790601, -3.3806129, -0.6799533, 3.1890767, 3.4093432, 3.5817258, 5.094861, 6.244078, 6.6367273, 7.086837, 7.5465236, 8.6095495, 7.1634517, 5.659893, 4.232949, 2.384625, 0.6895301, 0.7661445, 0.5746084, -1.7621324, -4.2521024, -2.5378537, 3.4093432, 8.66701, 9.634268, 8.992621, 10.323798, 11.444284, 11.894394, 14.84405, 16.146496, 15.351622, 14.355634, 16.443377, 16.4338, 14.777013, 12.995727, 10.199299]",,,,,,
Gesture R,"[-1.9632454, -1.9153614, -1.0342951, -0.24899697, -0.16280572, -1.4748282, -2.1739352, -0.58418524, 0.9672575, -0.23942018, -2.480393, -2.2505496, -0.19153613, 0.93852705, 0.22984336, -1.5801731, -2.4229321, -1.532289, -0.30645782, 0.5363012, 0.22984336, -0.31603462, -2.336741, -1.3790601, 0.8523358, 2.8060043, 4.759673, 5.9759274, 5.0278234, 5.592855, 8.00621, 9.174581, 8.255207, 5.8705826, 3.620033, 0.59376204, -0.82360536, -0.35434186, -1.6184803, -4.76925, -8.552089, -12.852075, -14.144943, -13.8959465, -16.25184, -18.684351, -17.104177, -15.868769, -16.213533, -14.805743, -10.91756, -4.510676, 0.9768343, 3.6487634, 8.475474, 5.0182467, -7.7572136]","[10.91756, 11.233594, 11.243171, 11.597513, 12.229582, 12.5264635, 12.363658, 11.9614315, 11.683704, 11.291056, 10.831368, 10.457873, 10.6877165, 11.453861, 12.133814, 12.689269, 13.608643, 14.54717, 15.456966, 15.112201, 14.269443, 13.455414, 12.717999, 11.951855, 10.572795, 8.676587, 6.6271505, 4.185065, 1.5801731, -0.9768343, -3.2082303, -4.5681367, -5.0374002, -5.0278234, -4.3478703, -3.466804, -2.1643584, -1.0726024, 0.33518824, 1.388637, 2.2601264, 2.7964275, 4.76925, 7.393295, 9.787497, 12.08593, 14.298173, 16.836027, 17.946936, 18.828003, 19.52711, 18.981232, 17.764977, 17.027563, 14.997279, -0.17238252, 14.987702]","[4.711789, 5.0182467, 5.305551, 4.7979803, 4.012682, 4.8267107, 5.6886234, 5.410896, 4.4244847, 4.223372, 4.2521024, 2.834735, 1.1779473, 1.8866309, 2.528277, 2.5761611, 2.4133554, 1.484405, 4.0701427, 5.0374002, 4.9416323, 5.104438, 4.951209, 4.8745947, 5.439626, 6.090849, 6.9719152, 7.642292, 7.1826053, 4.9703627, 0.9672575, -2.767697, -4.6255975, -4.367024, -3.3518825, -2.2122424, -2.633622, -2.4995465, -2.6910827, -2.3080103, -0.9768343, -0.22984336, -1.2066777, -1.13964, 0.9864111, 4.453215, 5.650316, 5.0757074, 4.721366, 7.4986396, 12.133814, 14.78659, 15.380352, 13.522451, 11.492168, 2.882619, 10.295067]",,,,,,
